"ZIPCODE","MONTH","YEAR","CUSTOMERCLASS","COMBINED","TOTALCUSTOMERS","TOTALTHM","AVERAGETHM"
"94602",8,2019,"Gas- Residential","N",10999,177314,16
"94603",7,2019,"Gas- Residential","N",9468,204171,22
"94603",9,2019,"Gas- Residential","N",9464,196107,21
"94605",8,2019,"Gas- Residential","N",15197,259011,17
"94606",7,2019,"Gas- Residential","N",11879,248681,21
"94606",9,2019,"Gas- Residential","N",11897,233270,20
"94607",8,2019,"Gas- Residential","N",5968,158415,27
"94608",7,2019,"Gas- Residential","N",9057,168350,19
"94608",9,2019,"Gas- Residential","N",9081,159050,18
"94609",8,2019,"Gas- Residential","N",8501,140609,17
"94610",7,2019,"Gas- Residential","N",10164,215420,21
"94610",9,2019,"Gas- Residential","N",10157,209023,21
"94611",8,2019,"Gas- Residential","N",13956,270249,19
"94612",7,2019,"Gas- Residential","N",2535,82911,33
"94612",9,2019,"Gas- Residential","N",2532,74315,29
"94613",8,2019,"Gas- Residential","Y",0,0,NA
"94618",7,2019,"Gas- Residential","N",7000,124473,18
"94618",9,2019,"Gas- Residential","N",6987,119759,17
"94619",8,2019,"Gas- Residential","Y",8977,160015,18
"94621",7,2019,"Gas- Residential","N",8069,179544,22
"94621",9,2019,"Gas- Residential","N",8066,169288,21
"94702",8,2019,"Gas- Residential","N",6687,109526,16
"94703",7,2019,"Gas- Residential","N",7922,134418,17
"94703",9,2019,"Gas- Residential","N",7939,128530,16
"94704",8,2019,"Gas- Residential","Y",5177,98990,19
"94705",7,2019,"Gas- Residential","N",5126,105203,21
"94705",9,2019,"Gas- Residential","N",5155,100820,20
"94706",8,2019,"Gas- Residential","N",5989,104277,17
"94707",7,2019,"Gas- Residential","N",4959,99820,20
"94707",9,2019,"Gas- Residential","N",4956,91032,18
"94708",8,2019,"Gas- Residential","N",4546,86776,19
"94709",7,2019,"Gas- Residential","N",3922,81942,21
"94709",9,2019,"Gas- Residential","N",4028,80727,20
"94710",8,2019,"Gas- Residential","N",2642,45429,17
"94720",7,2019,"Gas- Residential","Y",0,0,NA
"94720",9,2019,"Gas- Residential","Y",0,0,NA
"94801",8,2019,"Gas- Residential","N",8888,187939,21
"94803",7,2019,"Gas- Residential","N",9104,164524,18
"94803",9,2019,"Gas- Residential","N",9120,148790,16
"94804",8,2019,"Gas- Residential","N",13789,268591,19
"94805",7,2019,"Gas- Residential","N",4990,100888,20
"94805",9,2019,"Gas- Residential","N",4987,94105,19
"94806",8,2019,"Gas- Residential","N",18564,361870,19
"94901",7,2019,"Gas- Residential","N",12390,264228,21
"94901",9,2019,"Gas- Residential","N",12385,262103,21
"94903",8,2019,"Gas- Residential","N",9967,178652,18
"94904",7,2019,"Gas- Residential","N",3611,89883,25
"94904",9,2019,"Gas- Residential","N",3619,94875,26
"94920",8,2019,"Gas- Residential","N",5008,139094,28
"94925",7,2019,"Gas- Residential","N",3706,67339,18
"94925",9,2019,"Gas- Residential","N",3722,65620,18
"94928",8,2019,"Gas- Residential","N",13250,211181,16
"94930",7,2019,"Gas- Residential","N",598,10507,18
"94930",9,2019,"Gas- Residential","N",603,11169,19
"94931",8,2019,"Gas- Residential","N",3145,47191,15
"94939",7,2019,"Gas- Residential","Y",3796,75320,20
"94939",9,2019,"Gas- Residential","Y",3798,75848,20
"94941",8,2019,"Gas- Residential","N",10975,246623,22
"94945",7,2019,"Gas- Residential","N",6301,115969,18
"94945",9,2019,"Gas- Residential","N",6295,113762,18
"94947",8,2019,"Gas- Residential","N",8399,148122,18
"94949",7,2019,"Gas- Residential","N",5786,106424,18
"94949",9,2019,"Gas- Residential","N",5780,103953,18
"94951",8,2019,"Gas- Residential","N",1198,22859,19
"94952",7,2019,"Gas- Residential","N",10890,192175,18
"94952",9,2019,"Gas- Residential","N",10874,196029,18
"94954",8,2019,"Gas- Residential","N",12673,190688,15
"94957",7,2019,"Gas- Residential","N",775,31987,41
"94957",9,2019,"Gas- Residential","N",780,39427,51
"94960",8,2019,"Gas- Residential","N",5440,102209,19
"94964",7,2019,"Gas- Residential","Y",0,0,NA
"94964",9,2019,"Gas- Residential","Y",0,0,NA
"94965",8,2019,"Gas- Residential","N",4086,93443,23
"95002",7,2019,"Gas- Residential","N",409,8499,21
"95002",9,2019,"Gas- Residential","N",409,8962,22
"95003",8,2019,"Gas- Residential","N",8939,165403,19
"95004",7,2019,"Gas- Residential","N",448,10367,23
"95004",9,2019,"Gas- Residential","N",448,9457,21
"95005",8,2019,"Gas- Residential","N",1531,30133,20
"95006",7,2019,"Gas- Residential","N",629,11715,19
"95006",9,2019,"Gas- Residential","N",627,12534,20
"95007",8,2019,"Gas- Residential","N",231,5319,23
"95008",7,2019,"Gas- Residential","N",15009,364275,24
"95008",9,2019,"Gas- Residential","N",15003,257323,17
"95010",8,2019,"Gas- Residential","N",3844,74829,19
"95012",7,2019,"Gas- Residential","N",2012,58388,29
"95012",9,2019,"Gas- Residential","N",2026,53597,26
"95013",8,2019,"Gas- Residential","Y",0,0,NA
"95014",7,2019,"Gas- Residential","Y",17196,312176,18
"95014",9,2019,"Gas- Residential","Y",17235,321778,19
"95017",8,2019,"Gas- Residential","Y",0,0,NA
"95018",7,2019,"Gas- Residential","N",1292,25092,19
"95018",9,2019,"Gas- Residential","N",1291,25514,20
"95019",8,2019,"Gas- Residential","N",1127,29649,26
"95020",7,2019,"Gas- Residential","N",15875,303727,19
"95020",9,2019,"Gas- Residential","N",15894,289361,18
"95023",8,2019,"Gas- Residential","N",14619,259398,18
"95030",7,2019,"Gas- Residential","N",4690,122225,26
"95030",9,2019,"Gas- Residential","N",4688,154540,33
"95032",8,2019,"Gas- Residential","N",9122,176785,19
"95035",7,2019,"Gas- Residential","N",19908,354252,18
"95035",9,2019,"Gas- Residential","N",19977,369819,19
"95037",8,2019,"Gas- Residential","N",13749,261835,19
"95039",7,2019,"Gas- Residential","N",136,5913,43
"95039",9,2019,"Gas- Residential","N",135,5361,40
"95041",8,2019,"Gas- Residential","N",307,5204,17
"95043",7,2019,"Gas- Residential","Y",0,0,NA
"95043",9,2019,"Gas- Residential","Y",0,0,NA
"95045",8,2019,"Gas- Residential","N",894,15738,18
"95046",7,2019,"Gas- Residential","N",1261,32572,26
"95046",9,2019,"Gas- Residential","N",1267,31959,25
"95050",8,2019,"Gas- Residential","N",10474,185660,18
"95051",7,2019,"Gas- Residential","N",15044,304540,20
"95051",9,2019,"Gas- Residential","N",15040,315815,21
"95054",8,2019,"Gas- Residential","N",6312,124831,20
"95060",7,2019,"Gas- Residential","Y",12017,258666,22
"95060",9,2019,"Gas- Residential","Y",12076,243827,20
"95062",8,2019,"Gas- Residential","N",11921,240325,20
"95064",7,2019,"Gas- Residential","N",333,3980,12
"95064",9,2019,"Gas- Residential","N",343,3770,11
"95065",8,2019,"Gas- Residential","N",1940,37150,19
"95066",7,2019,"Gas- Residential","N",4066,76234,19
"95066",9,2019,"Gas- Residential","N",4065,75858,19
"95070",8,2019,"Gas- Residential","N",10358,229502,22
"95073",7,2019,"Gas- Residential","N",2471,51284,21
"95073",9,2019,"Gas- Residential","N",2474,48736,20
"95075",8,2019,"Gas- Residential","N",152,2840,19
"95076",7,2019,"Gas- Residential","N",16977,417740,25
"95076",9,2019,"Gas- Residential","N",16967,377152,22
"95110",8,2019,"Gas- Residential","N",4112,78667,19
"95111",7,2019,"Gas- Residential","N",11586,240962,21
"95111",9,2019,"Gas- Residential","N",11598,267067,23
"95112",8,2019,"Gas- Residential","N",12765,232911,18
"95113",7,2019,"Gas- Residential","N",198,7052,36
"95113",9,2019,"Gas- Residential","N",200,7536,38
"95116",8,2019,"Gas- Residential","N",10971,193055,18
"95117",7,2019,"Gas- Residential","N",8710,157026,18
"95117",9,2019,"Gas- Residential","N",8724,171265,20
"95118",8,2019,"Gas- Residential","N",10081,140069,14
"95119",7,2019,"Gas- Residential","N",2929,44179,15
"95119",9,2019,"Gas- Residential","N",2942,44958,15
"95120",8,2019,"Gas- Residential","N",12052,196186,16
"95121",7,2019,"Gas- Residential","N",8948,146474,16
"95121",9,2019,"Gas- Residential","N",8943,151549,17
"95122",8,2019,"Gas- Residential","N",10190,201942,20
"95123",7,2019,"Gas- Residential","N",19125,304250,16
"95123",9,2019,"Gas- Residential","N",19121,319708,17
"95124",8,2019,"Gas- Residential","N",16121,230048,14
"95125",7,2019,"Gas- Residential","N",17438,315284,18
"95125",9,2019,"Gas- Residential","N",17423,324604,19
"95126",8,2019,"Gas- Residential","N",9448,185106,20
"95127",7,2019,"Gas- Residential","N",14203,259229,18
"95127",9,2019,"Gas- Residential","N",14197,262388,18
"95128",8,2019,"Gas- Residential","N",10586,178410,17
"95129",7,2019,"Gas- Residential","N",11034,179081,16
"95129",9,2019,"Gas- Residential","N",11036,185523,17
"95130",8,2019,"Gas- Residential","N",4482,66722,15
"95131",7,2019,"Gas- Residential","N",8403,109122,13
"95131",9,2019,"Gas- Residential","N",8390,119226,14
"95132",8,2019,"Gas- Residential","N",11320,159130,14
"95133",7,2019,"Gas- Residential","N",6779,109451,16
"95133",9,2019,"Gas- Residential","N",6783,119428,18
"95134",8,2019,"Gas- Residential","N",7985,204130,26
"95135",7,2019,"Gas- Residential","N",6868,96509,14
"95135",9,2019,"Gas- Residential","N",6866,98888,14
"95136",8,2019,"Gas- Residential","N",11016,210297,19
"95138",7,2019,"Gas- Residential","N",5544,111302,20
"95138",9,2019,"Gas- Residential","N",5544,114609,21
"95139",8,2019,"Gas- Residential","Y",2125,31620,15
"95140",7,2019,"Gas- Residential","Y",0,0,NA
"95140",9,2019,"Gas- Residential","Y",0,0,NA
"95148",8,2019,"Gas- Residential","Y",11264,163132,14
"95202",7,2019,"Gas- Residential","N",2115,27949,13
"95202",9,2019,"Gas- Residential","N",2105,29334,14
"95203",8,2019,"Gas- Residential","N",5392,74139,14
"95204",7,2019,"Gas- Residential","Y",11150,150614,14
"95204",9,2019,"Gas- Residential","Y",11142,150682,14
"95205",8,2019,"Gas- Residential","N",10318,160812,16
"95206",7,2019,"Gas- Residential","N",16797,255287,15
"95206",9,2019,"Gas- Residential","N",16803,279720,17
"95207",8,2019,"Gas- Residential","N",16833,233539,14
"95209",7,2019,"Gas- Residential","N",12980,198542,15
"95209",9,2019,"Gas- Residential","N",12986,182507,14
"95210",8,2019,"Gas- Residential","N",11555,177395,15
"95211",7,2019,"Gas- Residential","Y",0,0,NA
"95211",9,2019,"Gas- Residential","Y",0,0,NA
"95212",8,2019,"Gas- Residential","N",7122,114046,16
"95215",7,2019,"Gas- Residential","N",5258,84842,16
"95215",9,2019,"Gas- Residential","N",5255,89106,17
"95219",8,2019,"Gas- Residential","N",10816,145691,13
"95220",7,2019,"Gas- Residential","N",993,18879,19
"95220",9,2019,"Gas- Residential","N",993,24951,25
"95227",8,2019,"Gas- Residential","N",112,1971,18
"95231",7,2019,"Gas- Residential","N",683,11942,17
"95231",9,2019,"Gas- Residential","N",679,11676,17
"95236",8,2019,"Gas- Residential","N",627,9356,15
"95237",7,2019,"Gas- Residential","N",1034,15770,15
"95237",9,2019,"Gas- Residential","N",1030,16559,16
"95240",8,2019,"Gas- Residential","N",13354,212533,16
"95242",7,2019,"Gas- Residential","N",9555,151314,16
"95242",9,2019,"Gas- Residential","N",9591,151358,16
"95249",8,2019,"Gas- Residential","N",729,8448,12
"95252",7,2019,"Gas- Residential","N",254,2831,11
"95252",9,2019,"Gas- Residential","N",254,2931,12
"95258",8,2019,"Gas- Residential","N",1360,23271,17
"95301",7,2019,"Gas- Residential","N",10906,145422,13
"95301",9,2019,"Gas- Residential","N",10877,152936,14
"95303",8,2019,"Gas- Residential","Y",0,0,NA
"95304",7,2019,"Gas- Residential","N",2978,53747,18
"95304",9,2019,"Gas- Residential","N",2987,62738,21
"95307",8,2019,"Gas- Residential","N",11797,179473,15
"95313",7,2019,"Gas- Residential","N",108,1797,17
"95313",9,2019,"Gas- Residential","N",111,1731,16
"95315",8,2019,"Gas- Residential","N",2577,35998,14
"95316",7,2019,"Gas- Residential","Y",1602,29759,19
"95316",9,2019,"Gas- Residential","Y",1600,25158,16
"95319",8,2019,"Gas- Residential","N",1007,14917,15
"95320",7,2019,"Gas- Residential","N",2827,37015,13
"95320",9,2019,"Gas- Residential","N",2825,38210,14
"95322",8,2019,"Gas- Residential","N",2317,32251,14
"95323",7,2019,"Gas- Residential","N",175,2183,12
"95323",9,2019,"Gas- Residential","N",174,2159,12
"95324",8,2019,"Gas- Residential","N",1735,20704,12
"95326",7,2019,"Gas- Residential","N",2319,33379,14
"95326",9,2019,"Gas- Residential","N",2329,33773,15
"95328",8,2019,"Gas- Residential","N",1220,15563,13
"95330",7,2019,"Gas- Residential","N",6653,110163,17
"95330",9,2019,"Gas- Residential","N",6692,108284,16
"95333",8,2019,"Gas- Residential","Y",0,0,NA
"95334",7,2019,"Gas- Residential","N",3647,56431,15
"95334",9,2019,"Gas- Residential","N",3660,60825,17
"95336",8,2019,"Gas- Residential","N",15549,209271,13
"95337",7,2019,"Gas- Residential","N",12019,175962,15
"95337",9,2019,"Gas- Residential","N",12095,177305,15
"95340",8,2019,"Gas- Residential","N",11601,152315,13
"95341",7,2019,"Gas- Residential","N",7289,104566,14
"95341",9,2019,"Gas- Residential","N",7281,114872,16
"95348",8,2019,"Gas- Residential","N",10500,151029,14
"95350",7,2019,"Gas- Residential","N",18137,231572,13
"95350",9,2019,"Gas- Residential","N",18143,250798,14
"95351",8,2019,"Gas- Residential","N",10859,176586,16
"95354",7,2019,"Gas- Residential","N",8391,104337,12
"95354",9,2019,"Gas- Residential","N",8384,108300,13
"95355",8,2019,"Gas- Residential","N",20303,278649,14
"95356",7,2019,"Gas- Residential","N",10431,161773,16
"95356",9,2019,"Gas- Residential","N",10430,179674,17
"95357",8,2019,"Gas- Residential","N",2621,35490,14
"95358",7,2019,"Gas- Residential","Y",6694,103609,15
"95358",9,2019,"Gas- Residential","Y",6686,118354,18
"95360",8,2019,"Gas- Residential","N",3553,45556,13
"95361",7,2019,"Gas- Residential","N",9005,118170,13
"95361",9,2019,"Gas- Residential","N",9016,121479,13
"95363",8,2019,"Gas- Residential","N",6584,90041,14
"95365",7,2019,"Gas- Residential","Y",1196,20526,17
"95365",9,2019,"Gas- Residential","Y",1193,29752,25
"95366",8,2019,"Gas- Residential","N",5461,75670,14
"95367",7,2019,"Gas- Residential","N",7613,112616,15
"95367",9,2019,"Gas- Residential","N",7627,115784,15
"95368",8,2019,"Gas- Residential","N",4038,51204,13
"95376",7,2019,"Gas- Residential","N",16292,217999,13
"95376",9,2019,"Gas- Residential","N",16306,224679,14
"95377",8,2019,"Gas- Residential","N",8929,132129,15
"95380",7,2019,"Gas- Residential","N",11722,148256,13
"95380",9,2019,"Gas- Residential","N",11752,154061,13
"95382",8,2019,"Gas- Residential","N",11625,161942,14
"95385",7,2019,"Gas- Residential","Y",0,0,NA
"95385",9,2019,"Gas- Residential","Y",0,0,NA
"95386",8,2019,"Gas- Residential","N",2474,30427,12
"95387",7,2019,"Gas- Residential","N",249,4132,17
"95387",9,2019,"Gas- Residential","N",248,4076,16
"95388",8,2019,"Gas- Residential","N",3116,38588,12
"95391",7,2019,"Gas- Residential","N",5620,90204,16
"95391",9,2019,"Gas- Residential","N",5693,98446,17
"95401",8,2019,"Gas- Residential","N",11259,173668,15
"95403",7,2019,"Gas- Residential","N",12257,193554,16
"95403",9,2019,"Gas- Residential","N",12439,192544,15
"95404",8,2019,"Gas- Residential","N",12507,201318,16
"95405",7,2019,"Gas- Residential","N",8480,125564,15
"95405",9,2019,"Gas- Residential","N",8475,128003,15
"95407",8,2019,"Gas- Residential","N",10615,175302,17
"95409",7,2019,"Gas- Residential","N",10919,160877,15
"95409",9,2019,"Gas- Residential","N",10925,168601,15
"95425",8,2019,"Gas- Residential","N",3226,42445,13
"95436",7,2019,"Gas- Residential","N",1036,19047,18
"95436",9,2019,"Gas- Residential","N",1040,16204,16
"95439",8,2019,"Gas- Residential","N",181,2856,16
"95441",7,2019,"Gas- Residential","N",280,4606,16
"95441",9,2019,"Gas- Residential","N",280,5003,18
"95442",8,2019,"Gas- Residential","N",863,15195,18
"95444",7,2019,"Gas- Residential","N",258,3961,15
"95444",9,2019,"Gas- Residential","N",259,4076,16
"95448",8,2019,"Gas- Residential","N",5157,82166,16
"95449",7,2019,"Gas- Residential","N",210,2703,13
"95449",9,2019,"Gas- Residential","N",208,3124,15
"95452",8,2019,"Gas- Residential","N",353,5793,16
"95470",7,2019,"Gas- Residential","N",785,11919,15
"95470",9,2019,"Gas- Residential","N",783,20497,26
"95472",8,2019,"Gas- Residential","N",4713,86412,18
"95476",7,2019,"Gas- Residential","N",12633,217259,17
"95476",9,2019,"Gas- Residential","N",12624,232121,18
"95482",8,2019,"Gas- Residential","N",8494,112553,13
"95490",7,2019,"Gas- Residential","N",2341,29859,13
"95490",9,2019,"Gas- Residential","N",2347,40467,17
"95492",8,2019,"Gas- Residential","N",8369,132103,16
"95501",7,2019,"Gas- Residential","N",9286,168648,18
"95501",9,2019,"Gas- Residential","N",9287,173244,19
"95503",8,2019,"Gas- Residential","N",8773,156921,18
"95519",7,2019,"Gas- Residential","N",5984,106330,18
"95519",9,2019,"Gas- Residential","N",5986,121494,20
"95521",8,2019,"Gas- Residential","Y",6914,117713,17
"95524",7,2019,"Gas- Residential","N",504,10434,21
"95524",9,2019,"Gas- Residential","N",502,11664,23
"95525",8,2019,"Gas- Residential","N",592,8508,14
"95526",7,2019,"Gas- Residential","Y",0,0,NA
"95526",9,2019,"Gas- Residential","Y",0,0,NA
"95528",8,2019,"Gas- Residential","Y",268,4962,19
"95537",7,2019,"Gas- Residential","N",146,2616,18
"95537",9,2019,"Gas- Residential","N",147,2874,20
"95540",8,2019,"Gas- Residential","N",4867,89658,18
"95547",7,2019,"Gas- Residential","N",290,5591,19
"95547",9,2019,"Gas- Residential","N",289,5900,20
"95549",8,2019,"Gas- Residential","Y",0,0,NA
"95551",7,2019,"Gas- Residential","N",371,7004,19
"95551",9,2019,"Gas- Residential","N",376,7114,19
"95552",8,2019,"Gas- Residential","Y",0,0,NA
"95562",7,2019,"Gas- Residential","N",1228,18967,15
"95562",9,2019,"Gas- Residential","N",1245,19875,16
"95564",8,2019,"Gas- Residential","Y",0,0,NA
"95565",7,2019,"Gas- Residential","N",215,3366,16
"95565",9,2019,"Gas- Residential","N",215,3543,16
"95602",8,2019,"Gas- Residential","N",1599,25866,16
"95603",7,2019,"Gas- Residential","N",8659,114731,13
"95603",9,2019,"Gas- Residential","N",8657,144794,17
"95605",8,2019,"Gas- Residential","N",4574,70657,15
"95606",7,2019,"Gas- Residential","Y",0,0,NA
"95606",9,2019,"Gas- Residential","Y",0,0,NA
"95607",8,2019,"Gas- Residential","Y",0,0,NA
"95608",7,2019,"Gas- Residential","N",20396,318926,16
"95608",9,2019,"Gas- Residential","N",20369,347585,17
"95610",8,2019,"Gas- Residential","N",13518,197896,15
"95612",7,2019,"Gas- Residential","N",150,2215,15
"95612",9,2019,"Gas- Residential","N",151,2302,15
"95616",8,2019,"Gas- Residential","N",14616,185735,13
"95618",7,2019,"Gas- Residential","N",9196,103509,11
"95618",9,2019,"Gas- Residential","N",9213,139124,15
"95620",8,2019,"Gas- Residential","N",6137,77939,13
"95621",7,2019,"Gas- Residential","N",12449,159513,13
"95621",9,2019,"Gas- Residential","N",12534,178809,14
"95624",8,2019,"Gas- Residential","N",16863,249851,15
"95626",7,2019,"Gas- Residential","N",838,10610,13
"95626",9,2019,"Gas- Residential","N",838,11039,13
"95627",8,2019,"Gas- Residential","Y",851,11690,14
"95628",7,2019,"Gas- Residential","N",14676,214184,15
"95628",9,2019,"Gas- Residential","N",14677,223654,15
"95630",8,2019,"Gas- Residential","N",26354,398602,15
"95632",7,2019,"Gas- Residential","N",7248,93921,13
"95632",9,2019,"Gas- Residential","N",7264,99589,14
"95634",8,2019,"Gas- Residential","Y",0,0,NA
"95635",7,2019,"Gas- Residential","Y",0,0,NA
"95635",9,2019,"Gas- Residential","Y",0,0,NA
"95640",8,2019,"Gas- Residential","N",1888,23292,12
"95641",7,2019,"Gas- Residential","Y",390,4609,12
"95641",9,2019,"Gas- Residential","Y",389,4688,12
"95642",8,2019,"Gas- Residential","N",2039,21145,10
"95648",7,2019,"Gas- Residential","N",18793,236865,13
"95648",9,2019,"Gas- Residential","N",18803,254805,14
"95650",8,2019,"Gas- Residential","N",2429,41076,17
"95652",7,2019,"Gas- Residential","N",229,3773,16
"95652",9,2019,"Gas- Residential","N",228,3690,16
"95658",8,2019,"Gas- Residential","N",229,4227,18
"95660",7,2019,"Gas- Residential","N",8877,144010,16
"95660",9,2019,"Gas- Residential","N",8880,155649,18
"95661",8,2019,"Gas- Residential","N",11049,159163,14
"95662",7,2019,"Gas- Residential","N",9758,142229,15
"95662",9,2019,"Gas- Residential","N",9753,149759,15
"95663",8,2019,"Gas- Residential","N",286,3760,13
"95670",7,2019,"Gas- Residential","N",18593,274894,15
"95670",9,2019,"Gas- Residential","N",18563,295505,16
"95673",8,2019,"Gas- Residential","N",4200,59694,14
"95677",7,2019,"Gas- Residential","N",9812,134342,14
"95677",9,2019,"Gas- Residential","N",9819,142122,14
"95678",8,2019,"Gas- Residential","N",15809,211977,13
"95681",7,2019,"Gas- Residential","N",199,2576,13
"95681",9,2019,"Gas- Residential","N",197,2916,15
"95685",8,2019,"Gas- Residential","N",1105,11939,11
"95686",7,2019,"Gas- Residential","N",298,4396,15
"95686",9,2019,"Gas- Residential","N",298,4668,16
"95687",8,2019,"Gas- Residential","N",21949,272403,12
"95688",7,2019,"Gas- Residential","N",11609,151626,13
