"ZIPCODE","MONTH","YEAR","CUSTOMERCLASS","COMBINED","TOTALCUSTOMERS","TOTALKWH","AVERAGEKWH"
"94552",9,2019,"Elec- Commercial","Y",0,0,NA
"94553",8,2019,"Elec- Commercial","Y",3030,29030968,9581
"94555",7,2019,"Elec- Commercial","Y",0,0,NA
"94555",9,2019,"Elec- Commercial","Y",0,0,NA
"94556",8,2019,"Elec- Commercial","N",221,1570424,7106
"94558",7,2019,"Elec- Commercial","Y",1980,19069438,9631
"94558",9,2019,"Elec- Commercial","Y",2043,20013967,9796
"94559",8,2019,"Elec- Commercial","N",1106,8867039,8017
"94560",7,2019,"Elec- Commercial","Y",1353,22531209,16653
"94560",9,2019,"Elec- Commercial","Y",1358,22828787,16811
"94561",8,2019,"Elec- Commercial","Y",440,3213041,7302
"94563",7,2019,"Elec- Commercial","N",328,1712601,5221
"94563",9,2019,"Elec- Commercial","N",321,1973694,6149
"94564",8,2019,"Elec- Commercial","Y",0,0,NA
"94565",7,2019,"Elec- Commercial","N",1140,15320493,13439
"94565",9,2019,"Elec- Commercial","Y",2428,24494666,10088
"94566",8,2019,"Elec- Commercial","N",1268,8830098,6964
"94567",7,2019,"Elec- Commercial","Y",0,0,NA
"94567",9,2019,"Elec- Commercial","Y",0,0,NA
"94568",8,2019,"Elec- Commercial","Y",3106,38502339,12396
"94569",7,2019,"Elec- Commercial","Y",0,0,NA
"94569",9,2019,"Elec- Commercial","Y",0,0,NA
"94571",8,2019,"Elec- Commercial","Y",303,1684557,5560
"94572",7,2019,"Elec- Commercial","Y",0,0,NA
"94572",9,2019,"Elec- Commercial","Y",0,0,NA
"94574",8,2019,"Elec- Commercial","N",657,7468550,11368
"94576",7,2019,"Elec- Commercial","Y",0,0,NA
"94576",9,2019,"Elec- Commercial","Y",0,0,NA
"94577",8,2019,"Elec- Commercial","N",2071,19592016,9460
"94578",7,2019,"Elec- Commercial","Y",993,7546228,7599
"94578",9,2019,"Elec- Commercial","Y",995,7641198,7680
"94579",8,2019,"Elec- Commercial","N",214,1759940,8224
"94580",7,2019,"Elec- Commercial","Y",0,0,NA
"94580",9,2019,"Elec- Commercial","Y",0,0,NA
"94582",8,2019,"Elec- Commercial","Y",0,0,NA
"94583",7,2019,"Elec- Commercial","Y",0,0,NA
"94583",9,2019,"Elec- Commercial","Y",0,0,NA
"94585",8,2019,"Elec- Commercial","N",548,3250860,5932
"94586",7,2019,"Elec- Commercial","Y",0,0,NA
"94586",9,2019,"Elec- Commercial","Y",0,0,NA
"94587",8,2019,"Elec- Commercial","Y",0,0,NA
"94588",7,2019,"Elec- Commercial","N",1013,20985024,20716
"94588",9,2019,"Elec- Commercial","N",1020,19815284,19427
"94589",8,2019,"Elec- Commercial","Y",305,3675339,12050
"94590",7,2019,"Elec- Commercial","N",1261,6146666,4874
"94590",9,2019,"Elec- Commercial","N",1260,6741276,5350
"94591",8,2019,"Elec- Commercial","N",525,4739486,9028
"94592",7,2019,"Elec- Commercial","Y",0,0,NA
"94592",9,2019,"Elec- Commercial","Y",0,0,NA
"94595",8,2019,"Elec- Commercial","Y",0,0,NA
"94596",7,2019,"Elec- Commercial","Y",1227,16145292,13158
"94596",9,2019,"Elec- Commercial","Y",1230,15088904,12267
"94597",8,2019,"Elec- Commercial","N",378,4562094,12069
"94598",7,2019,"Elec- Commercial","N",447,6606729,14780
"94598",9,2019,"Elec- Commercial","N",451,6462204,14329
"94599",8,2019,"Elec- Commercial","Y",0,0,NA
"94601",7,2019,"Elec- Commercial","N",1162,7632881,6569
"94601",9,2019,"Elec- Commercial","N",1160,7936024,6841
"94602",8,2019,"Elec- Commercial","N",374,1652193,4418
"94603",7,2019,"Elec- Commercial","N",376,3481973,9261
"94603",9,2019,"Elec- Commercial","N",377,3626182,9619
"94605",8,2019,"Elec- Commercial","N",524,3678872,7021
"94606",7,2019,"Elec- Commercial","Y",0,0,NA
"94606",9,2019,"Elec- Commercial","Y",0,0,NA
"94607",8,2019,"Elec- Commercial","N",1694,16795890,9915
"94608",7,2019,"Elec- Commercial","Y",1771,18696368,10557
"94608",9,2019,"Elec- Commercial","Y",1774,18787871,10591
"94609",8,2019,"Elec- Commercial","Y",0,0,NA
"94610",7,2019,"Elec- Commercial","Y",0,0,NA
"94610",9,2019,"Elec- Commercial","Y",0,0,NA
"94611",8,2019,"Elec- Commercial","Y",1085,6375680,5876
"94612",7,2019,"Elec- Commercial","Y",2513,21279941,8468
"94612",9,2019,"Elec- Commercial","Y",2510,21747573,8664
"94613",8,2019,"Elec- Commercial","Y",0,0,NA
"94618",7,2019,"Elec- Commercial","Y",0,0,NA
"94618",9,2019,"Elec- Commercial","Y",0,0,NA
"94619",8,2019,"Elec- Commercial","Y",309,1756705,5685
"94621",7,2019,"Elec- Commercial","Y",820,12802541,15613
"94621",9,2019,"Elec- Commercial","Y",822,11200202,13626
"94702",8,2019,"Elec- Commercial","N",442,1467713,3321
"94703",7,2019,"Elec- Commercial","N",315,976264,3099
"94703",9,2019,"Elec- Commercial","Y",0,0,NA
"94704",8,2019,"Elec- Commercial","Y",1374,8448493,6149
"94705",7,2019,"Elec- Commercial","Y",0,0,NA
"94705",9,2019,"Elec- Commercial","Y",0,0,NA
"94706",8,2019,"Elec- Commercial","Y",809,2659371,3287
"94707",7,2019,"Elec- Commercial","Y",0,0,NA
"94707",9,2019,"Elec- Commercial","Y",0,0,NA
"94708",8,2019,"Elec- Commercial","Y",0,0,NA
"94709",7,2019,"Elec- Commercial","Y",363,1532343,4221
"94709",9,2019,"Elec- Commercial","Y",365,1582666,4336
"94710",8,2019,"Elec- Commercial","N",1085,8541008,7872
"94720",7,2019,"Elec- Commercial","Y",0,0,NA
"94720",9,2019,"Elec- Commercial","Y",0,0,NA
"94801",8,2019,"Elec- Commercial","N",592,5280309,8919
"94803",7,2019,"Elec- Commercial","N",371,1055675,2845
"94803",9,2019,"Elec- Commercial","N",372,1191115,3202
"94804",8,2019,"Elec- Commercial","N",957,10443259,10912
"94805",7,2019,"Elec- Commercial","N",299,830734,2778
"94805",9,2019,"Elec- Commercial","N",302,890316,2948
"94806",8,2019,"Elec- Commercial","N",809,8621108,10656
"94901",7,2019,"Elec- Commercial","N",1991,10570008,5309
"94901",9,2019,"Elec- Commercial","N",1999,10293021,5149
"94903",8,2019,"Elec- Commercial","Y",0,0,NA
"94904",7,2019,"Elec- Commercial","Y",0,0,NA
"94904",9,2019,"Elec- Commercial","Y",0,0,NA
"94920",8,2019,"Elec- Commercial","N",250,1114465,4458
"94922",7,2019,"Elec- Commercial","Y",0,0,NA
"94922",9,2019,"Elec- Commercial","Y",0,0,NA
"94923",8,2019,"Elec- Commercial","Y",198,1052081,5314
"94924",7,2019,"Elec- Commercial","Y",0,0,NA
"94924",9,2019,"Elec- Commercial","Y",0,0,NA
"94925",8,2019,"Elec- Commercial","N",373,3450616,9251
"94928",7,2019,"Elec- Commercial","Y",1085,7941473,7319
"94928",9,2019,"Elec- Commercial","Y",1085,8044277,7414
"94929",8,2019,"Elec- Commercial","Y",0,0,NA
"94930",7,2019,"Elec- Commercial","Y",0,0,NA
"94930",9,2019,"Elec- Commercial","Y",0,0,NA
"94931",8,2019,"Elec- Commercial","N",455,1586418,3487
"94933",7,2019,"Elec- Commercial","Y",0,0,NA
"94933",9,2019,"Elec- Commercial","Y",0,0,NA
"94937",8,2019,"Elec- Commercial","Y",0,0,NA
"94938",7,2019,"Elec- Commercial","Y",43,103027,2396
"94938",9,2019,"Elec- Commercial","Y",44,119851,2724
"94939",8,2019,"Elec- Commercial","Y",571,3604325,6312
"94940",7,2019,"Elec- Commercial","Y",0,0,NA
"94940",9,2019,"Elec- Commercial","Y",0,0,NA
"94941",8,2019,"Elec- Commercial","N",751,3819454,5086
"94945",7,2019,"Elec- Commercial","N",666,5371903,8066
"94945",9,2019,"Elec- Commercial","N",662,5230642,7901
"94946",8,2019,"Elec- Commercial","Y",0,0,NA
"94947",7,2019,"Elec- Commercial","N",289,1805444,6247
"94947",9,2019,"Elec- Commercial","N",290,1832963,6321
"94949",8,2019,"Elec- Commercial","Y",1499,12066422,8050
"94951",7,2019,"Elec- Commercial","Y",0,0,NA
"94951",9,2019,"Elec- Commercial","Y",0,0,NA
"94952",8,2019,"Elec- Commercial","Y",1940,8647509,4457
"94954",7,2019,"Elec- Commercial","N",954,11292392,11837
"94954",9,2019,"Elec- Commercial","N",963,11374673,11812
"94956",8,2019,"Elec- Commercial","Y",0,0,NA
"94960",7,2019,"Elec- Commercial","Y",539,1863218,3457
"94960",9,2019,"Elec- Commercial","Y",542,1780379,3285
"94963",8,2019,"Elec- Commercial","Y",0,0,NA
"94964",7,2019,"Elec- Commercial","Y",0,0,NA
"94964",9,2019,"Elec- Commercial","Y",0,0,NA
"94965",8,2019,"Elec- Commercial","N",588,2997109,5097
"94970",7,2019,"Elec- Commercial","Y",0,0,NA
"94970",9,2019,"Elec- Commercial","Y",0,0,NA
"94971",8,2019,"Elec- Commercial","Y",0,0,NA
"94972",7,2019,"Elec- Commercial","Y",0,0,NA
"94972",9,2019,"Elec- Commercial","Y",0,0,NA
"94973",8,2019,"Elec- Commercial","Y",0,0,NA
"95002",7,2019,"Elec- Commercial","Y",0,0,NA
"95002",9,2019,"Elec- Commercial","Y",0,0,NA
"95003",8,2019,"Elec- Commercial","N",528,2035352,3855
"95004",7,2019,"Elec- Commercial","Y",0,0,NA
"95004",9,2019,"Elec- Commercial","Y",0,0,NA
"95005",8,2019,"Elec- Commercial","Y",0,0,NA
"95006",7,2019,"Elec- Commercial","Y",300,849238,2831
"95006",9,2019,"Elec- Commercial","Y",301,776019,2578
"95008",8,2019,"Elec- Commercial","Y",1883,13559919,7201
"95010",7,2019,"Elec- Commercial","N",560,2922436,5219
"95010",9,2019,"Elec- Commercial","N",559,3034795,5429
"95012",8,2019,"Elec- Commercial","Y",0,0,NA
"95013",7,2019,"Elec- Commercial","Y",0,0,NA
"95013",9,2019,"Elec- Commercial","Y",0,0,NA
"95014",8,2019,"Elec- Commercial","Y",6183,64866583,10491
"95017",7,2019,"Elec- Commercial","Y",0,0,NA
"95017",9,2019,"Elec- Commercial","Y",0,0,NA
"95018",8,2019,"Elec- Commercial","Y",274,1332325,4862
"95019",7,2019,"Elec- Commercial","Y",0,0,NA
"95019",9,2019,"Elec- Commercial","Y",0,0,NA
"95020",8,2019,"Elec- Commercial","N",1805,16092774,8916
"95023",7,2019,"Elec- Commercial","N",1326,9523450,7182
"95023",9,2019,"Elec- Commercial","N",1329,9878471,7433
"95030",8,2019,"Elec- Commercial","N",686,3654994,5328
"95032",7,2019,"Elec- Commercial","N",698,7858427,11258
"95032",9,2019,"Elec- Commercial","N",695,7525208,10828
"95033",8,2019,"Elec- Commercial","Y",0,0,NA
"95035",7,2019,"Elec- Commercial","N",1990,32405722,16284
"95035",9,2019,"Elec- Commercial","N",1991,30743290,15441
"95037",8,2019,"Elec- Commercial","Y",1792,14943424,8339
"95039",7,2019,"Elec- Commercial","Y",0,0,NA
"95039",9,2019,"Elec- Commercial","Y",0,0,NA
"95043",8,2019,"Elec- Commercial","Y",0,0,NA
"95045",7,2019,"Elec- Commercial","Y",280,1024991,3661
"95045",9,2019,"Elec- Commercial","Y",279,1029788,3691
"95046",8,2019,"Elec- Commercial","Y",0,0,NA
"95050",7,2019,"Elec- Commercial","Y",0,0,NA
"95050",9,2019,"Elec- Commercial","Y",0,0,NA
"95054",8,2019,"Elec- Commercial","Y",0,0,NA
"95060",7,2019,"Elec- Commercial","Y",1608,9475122,5892
"95060",9,2019,"Elec- Commercial","Y",1617,9586899,5929
"95062",8,2019,"Elec- Commercial","N",913,3390245,3713
"95064",7,2019,"Elec- Commercial","Y",0,0,NA
"95064",9,2019,"Elec- Commercial","Y",0,0,NA
"95065",8,2019,"Elec- Commercial","Y",0,0,NA
"95066",7,2019,"Elec- Commercial","N",550,4729288,8599
"95066",9,2019,"Elec- Commercial","N",550,4689497,8526
"95070",8,2019,"Elec- Commercial","Y",0,0,NA
"95073",7,2019,"Elec- Commercial","Y",684,3059926,4474
"95073",9,2019,"Elec- Commercial","Y",682,3018506,4426
"95076",8,2019,"Elec- Commercial","Y",2457,14357911,5844
"95110",7,2019,"Elec- Commercial","Y",636,14830843,23319
"95110",9,2019,"Elec- Commercial","Y",638,13830284,21678
"95111",8,2019,"Elec- Commercial","N",709,4221786,5955
"95112",7,2019,"Elec- Commercial","N",2461,21884145,8892
"95112",9,2019,"Elec- Commercial","N",2465,21078494,8551
"95113",8,2019,"Elec- Commercial","Y",382,11564195,30273
"95116",7,2019,"Elec- Commercial","N",772,3564275,4617
"95116",9,2019,"Elec- Commercial","N",778,3637259,4675
"95117",8,2019,"Elec- Commercial","N",201,1583832,7880
"95118",7,2019,"Elec- Commercial","Y",0,0,NA
"95118",9,2019,"Elec- Commercial","Y",0,0,NA
"95119",8,2019,"Elec- Commercial","N",301,6091898,20239
"95120",7,2019,"Elec- Commercial","Y",293,2013917,6873
"95120",9,2019,"Elec- Commercial","Y",295,2047555,6941
"95121",8,2019,"Elec- Commercial","N",356,3224920,9059
"95122",7,2019,"Elec- Commercial","N",849,7543151,8885
"95122",9,2019,"Elec- Commercial","N",851,7554121,8877
"95123",8,2019,"Elec- Commercial","N",875,7976173,9116
"95124",7,2019,"Elec- Commercial","Y",1102,11018146,9998
"95124",9,2019,"Elec- Commercial","Y",1103,10826833,9816
"95125",8,2019,"Elec- Commercial","N",1307,9254065,7080
"95126",7,2019,"Elec- Commercial","N",940,7726096,8219
"95126",9,2019,"Elec- Commercial","N",939,7570557,8062
"95127",8,2019,"Elec- Commercial","N",521,4212443,8085
"95128",7,2019,"Elec- Commercial","N",1015,11540622,11370
"95128",9,2019,"Elec- Commercial","N",1011,11236494,11114
"95129",8,2019,"Elec- Commercial","Y",0,0,NA
"95130",7,2019,"Elec- Commercial","Y",0,0,NA
"95130",9,2019,"Elec- Commercial","Y",0,0,NA
"95131",8,2019,"Elec- Commercial","N",1502,28820754,19188
"95132",7,2019,"Elec- Commercial","N",298,1825844,6127
"95132",9,2019,"Elec- Commercial","N",297,1966733,6622
"95133",8,2019,"Elec- Commercial","N",486,4778165,9832
"95134",7,2019,"Elec- Commercial","Y",441,28738129,65166
"95134",9,2019,"Elec- Commercial","Y",444,26664440,60055
"95135",8,2019,"Elec- Commercial","Y",0,0,NA
"95136",7,2019,"Elec- Commercial","N",323,3498171,10830
"95136",9,2019,"Elec- Commercial","N",324,3411285,10529
"95138",8,2019,"Elec- Commercial","Y",378,7981672,21116
"95139",7,2019,"Elec- Commercial","Y",96,611482,6370
"95139",9,2019,"Elec- Commercial","Y",96,645866,6728
"95140",8,2019,"Elec- Commercial","Y",0,0,NA
"95141",7,2019,"Elec- Commercial","Y",0,0,NA
"95141",9,2019,"Elec- Commercial","Y",0,0,NA
"95148",8,2019,"Elec- Commercial","Y",216,2215781,10258
"95192",7,2019,"Elec- Commercial","Y",0,0,NA
"95192",9,2019,"Elec- Commercial","Y",0,0,NA
"95202",8,2019,"Elec- Commercial","Y",0,0,NA
"95203",7,2019,"Elec- Commercial","N",453,5238432,11564
"95203",9,2019,"Elec- Commercial","N",454,4612127,10159
"95204",8,2019,"Elec- Commercial","N",635,4030653,6347
"95205",7,2019,"Elec- Commercial","Y",1844,14049139,7619
"95205",9,2019,"Elec- Commercial","Y",1842,12750606,6922
"95206",8,2019,"Elec- Commercial","N",897,16400259,18283
"95207",7,2019,"Elec- Commercial","N",1271,10338324,8134
"95207",9,2019,"Elec- Commercial","N",1262,9364643,7420
"95209",8,2019,"Elec- Commercial","Y",0,0,NA
"95210",7,2019,"Elec- Commercial","Y",850,8869817,10435
"95210",9,2019,"Elec- Commercial","Y",1140,10651906,9344
"95212",8,2019,"Elec- Commercial","Y",0,0,NA
"95215",7,2019,"Elec- Commercial","N",737,7299858,9905
"95215",9,2019,"Elec- Commercial","N",739,7021104,9501
"95219",8,2019,"Elec- Commercial","N",452,5598597,12386
"95220",7,2019,"Elec- Commercial","Y",380,1916921,5045
"95220",9,2019,"Elec- Commercial","Y",0,0,NA
"95222",8,2019,"Elec- Commercial","Y",546,3421590,6267
"95223",7,2019,"Elec- Commercial","Y",329,1008395,3065
"95223",9,2019,"Elec- Commercial","Y",326,879724,2699
"95228",8,2019,"Elec- Commercial","Y",0,0,NA
"95230",7,2019,"Elec- Commercial","Y",0,0,NA
"95230",9,2019,"Elec- Commercial","Y",0,0,NA
"95231",8,2019,"Elec- Commercial","Y",0,0,NA
"95232",7,2019,"Elec- Commercial","Y",0,0,NA
"95232",9,2019,"Elec- Commercial","Y",0,0,NA
"95236",8,2019,"Elec- Commercial","Y",0,0,NA
"95237",7,2019,"Elec- Commercial","Y",0,0,NA
"95237",9,2019,"Elec- Commercial","Y",0,0,NA
"95240",8,2019,"Elec- Commercial","Y",414,2706349,6537
"95242",7,2019,"Elec- Commercial","Y",240,1768963,7371
"95242",9,2019,"Elec- Commercial","Y",267,1697505,6358
"95245",8,2019,"Elec- Commercial","Y",0,0,NA
"95246",7,2019,"Elec- Commercial","Y",0,0,NA
"95246",9,2019,"Elec- Commercial","Y",0,0,NA
"95247",8,2019,"Elec- Commercial","Y",0,0,NA
"95249",7,2019,"Elec- Commercial","Y",598,3361514,5621
"95249",9,2019,"Elec- Commercial","Y",600,2962922,4938
"95251",8,2019,"Elec- Commercial","Y",0,0,NA
"95252",7,2019,"Elec- Commercial","Y",0,0,NA
"95252",9,2019,"Elec- Commercial","Y",0,0,NA
"95255",8,2019,"Elec- Commercial","Y",0,0,NA
"95257",7,2019,"Elec- Commercial","Y",0,0,NA
"95257",9,2019,"Elec- Commercial","Y",0,0,NA
"95258",8,2019,"Elec- Commercial","Y",0,0,NA
"95301",7,2019,"Elec- Commercial","Y",1450,6111225,4215
"95301",9,2019,"Elec- Commercial","Y",1447,5666889,3916
"95303",8,2019,"Elec- Commercial","Y",0,0,NA
"95304",7,2019,"Elec- Commercial","N",710,7017331,9884
"95304",9,2019,"Elec- Commercial","N",715,6390166,8937
"95306",8,2019,"Elec- Commercial","Y",0,0,NA
"95309",7,2019,"Elec- Commercial","Y",0,0,NA
"95309",9,2019,"Elec- Commercial","Y",0,0,NA
"95310",8,2019,"Elec- Commercial","Y",0,0,NA
"95311",7,2019,"Elec- Commercial","Y",0,0,NA
"95311",9,2019,"Elec- Commercial","N",93,101027,1086
"95313",8,2019,"Elec- Commercial","Y",0,0,NA
"95316",7,2019,"Elec- Commercial","Y",0,0,NA
"95316",9,2019,"Elec- Commercial","Y",0,0,NA
"95317",8,2019,"Elec- Commercial","Y",0,0,NA
"95318",7,2019,"Elec- Commercial","Y",0,0,NA
"95318",9,2019,"Elec- Commercial","Y",0,0,NA
"95320",8,2019,"Elec- Commercial","Y",610,2505113,4107
"95321",7,2019,"Elec- Commercial","Y",305,1381455,4529
"95321",9,2019,"Elec- Commercial","Y",216,1005339,4654
"95322",8,2019,"Elec- Commercial","Y",341,2454317,7197
"95325",7,2019,"Elec- Commercial","Y",0,0,NA
"95325",9,2019,"Elec- Commercial","Y",0,0,NA
"95327",8,2019,"Elec- Commercial","Y",0,0,NA
"95328",7,2019,"Elec- Commercial","Y",0,0,NA
"95328",9,2019,"Elec- Commercial","Y",0,0,NA
"95329",8,2019,"Elec- Commercial","N",43,184073,4281
"95330",7,2019,"Elec- Commercial","Y",554,9531773,17205
"95330",9,2019,"Elec- Commercial","Y",555,9274576,16711
"95333",8,2019,"Elec- Commercial","Y",0,0,NA
"95334",7,2019,"Elec- Commercial","Y",0,0,NA
"95334",9,2019,"Elec- Commercial","Y",0,0,NA
"95335",8,2019,"Elec- Commercial","Y",0,0,NA
"95336",7,2019,"Elec- Commercial","N",1080,9850504,9121
"95336",9,2019,"Elec- Commercial","N",1086,9155286,8430
"95337",8,2019,"Elec- Commercial","N",625,7235170,11576
"95338",7,2019,"Elec- Commercial","Y",527,2375255,4507
"95338",9,2019,"Elec- Commercial","Y",525,2031905,3870
"95340",8,2019,"Elec- Commercial","Y",1358,7676408,5653
"95341",7,2019,"Elec- Commercial","Y",0,0,NA
"95341",9,2019,"Elec- Commercial","Y",0,0,NA
"95345",8,2019,"Elec- Commercial","Y",0,0,NA
"95346",7,2019,"Elec- Commercial","N",60,116394,1940
"95346",9,2019,"Elec- Commercial","N",60,97852,1631
"95348",8,2019,"Elec- Commercial","Y",0,0,NA
"95356",7,2019,"Elec- Commercial","Y",0,0,NA
"95356",9,2019,"Elec- Commercial","Y",0,0,NA
"95357",8,2019,"Elec- Commercial","Y",0,0,NA
"95360",7,2019,"Elec- Commercial","Y",301,1536016,5103
"95360",9,2019,"Elec- Commercial","Y",301,1598796,5312
"95361",8,2019,"Elec- Commercial","Y",1051,5973434,5684
"95363",7,2019,"Elec- Commercial","Y",0,0,NA
"95363",9,2019,"Elec- Commercial","Y",0,0,NA
"95364",8,2019,"Elec- Commercial","Y",60,274627,4577
"95365",7,2019,"Elec- Commercial","Y",0,0,NA
"95365",9,2019,"Elec- Commercial","Y",0,0,NA
"95366",8,2019,"Elec- Commercial","Y",0,0,NA
"95367",7,2019,"Elec- Commercial","Y",255,1417039,5557
"95367",9,2019,"Elec- Commercial","Y",0,0,NA
"95369",8,2019,"Elec- Commercial","Y",0,0,NA
"95370",7,2019,"Elec- Commercial","Y",1706,10871852,6373
"95370",9,2019,"Elec- Commercial","Y",1708,9391979,5499
"95372",8,2019,"Elec- Commercial","Y",0,0,NA
"95374",7,2019,"Elec- Commercial","Y",0,0,NA
"95374",9,2019,"Elec- Commercial","Y",0,0,NA
"95376",8,2019,"Elec- Commercial","N",1148,12568206,10948
"95377",7,2019,"Elec- Commercial","N",298,4751690,15945
"95377",9,2019,"Elec- Commercial","N",298,4768735,16002
"95379",8,2019,"Elec- Commercial","Y",0,0,NA
"95383",7,2019,"Elec- Commercial","N",154,444153,2884
"95383",9,2019,"Elec- Commercial","N",154,382445,2483
"95385",8,2019,"Elec- Commercial","Y",0,0,NA
"95386",7,2019,"Elec- Commercial","Y",0,0,NA
"95386",9,2019,"Elec- Commercial","Y",0,0,NA
"95387",8,2019,"Elec- Commercial","N",78,474666,6085
"95388",7,2019,"Elec- Commercial","Y",247,827489,3350
"95388",9,2019,"Elec- Commercial","Y",246,715883,2910
"95389",8,2019,"Elec- Commercial","Y",0,0,NA
"95391",7,2019,"Elec- Commercial","Y",0,0,NA
"95391",9,2019,"Elec- Commercial","Y",0,0,NA
"95401",8,2019,"Elec- Commercial","N",1220,9790606,8025
"95403",7,2019,"Elec- Commercial","N",1736,14477962,8340
"95403",9,2019,"Elec- Commercial","N",1711,14940815,8732
"95404",8,2019,"Elec- Commercial","N",1535,5613631,3657
"95405",7,2019,"Elec- Commercial","N",548,3840861,7009
"95405",9,2019,"Elec- Commercial","N",548,3809902,6952
"95407",8,2019,"Elec- Commercial","N",1233,9350068,7583
"95409",7,2019,"Elec- Commercial","N",332,2081944,6271
"95409",9,2019,"Elec- Commercial","N",330,2230467,6759
"95410",8,2019,"Elec- Commercial","Y",107,248157,2319
"95412",7,2019,"Elec- Commercial","Y",0,0,NA
"95412",9,2019,"Elec- Commercial","Y",0,0,NA
"95415",8,2019,"Elec- Commercial","Y",0,0,NA
"95417",7,2019,"Elec- Commercial","Y",0,0,NA
"95417",9,2019,"Elec- Commercial","Y",0,0,NA
"95420",8,2019,"Elec- Commercial","Y",0,0,NA
"95421",7,2019,"Elec- Commercial","Y",162,360944,2228
"95421",9,2019,"Elec- Commercial","Y",0,0,NA
"95422",8,2019,"Elec- Commercial","N",374,2589668,6924
"95423",7,2019,"Elec- Commercial","Y",197,836465,4246
"95423",9,2019,"Elec- Commercial","Y",250,879898,3520
"95425",8,2019,"Elec- Commercial","Y",626,4348495,6946
"95426",7,2019,"Elec- Commercial","N",66,218802,3315
"95426",9,2019,"Elec- Commercial","N",67,184003,2746
"95427",8,2019,"Elec- Commercial","Y",0,0,NA
"95428",7,2019,"Elec- Commercial","Y",0,0,NA
"95428",9,2019,"Elec- Commercial","Y",0,0,NA
"95429",8,2019,"Elec- Commercial","Y",0,0,NA
"95432",7,2019,"Elec- Commercial","N",28,47908,1711
"95432",9,2019,"Elec- Commercial","N",28,47219,1686
"95436",8,2019,"Elec- Commercial","Y",0,0,NA
"95437",7,2019,"Elec- Commercial","N",712,2782979,3909
"95437",9,2019,"Elec- Commercial","N",714,2683932,3759
"95439",8,2019,"Elec- Commercial","N",48,90988,1896
"95441",7,2019,"Elec- Commercial","Y",0,0,NA
"95441",9,2019,"Elec- Commercial","Y",0,0,NA
"95442",8,2019,"Elec- Commercial","Y",302,1265602,4191
"95443",7,2019,"Elec- Commercial","Y",0,0,NA
"95443",9,2019,"Elec- Commercial","Y",0,0,NA
"95444",8,2019,"Elec- Commercial","Y",0,0,NA
"95445",7,2019,"Elec- Commercial","Y",519,1467764,2828
"95445",9,2019,"Elec- Commercial","Y",530,1536516,2899
